label,tweet,sentiment
sadness,saya terenyuh sekaligus kagum kalau kesempatan melakukan yang sama saya lakukan saya yakin pun [not] ragu melakukan penyelamatan tersebut rest peace razzan [url],neg
love,ngak mengerti deh gue kok bisa2nya orang dunia yang berdiri tuh keren t shirt doang gila enggak [username] [username] [url],pos
happy,nemuin bacaan bikin mengakak setiap paragrafnya duh suka banget gua sama penulisnya,pos
happy,ya enggak lah ahahahaha iya kalo wiraswasta susah kadang bagus kadang tiba tiba mati makanya hati hati banget tp untungnya orang dan terutama istri gue keren sih toko gue jual duren mau lebaran jadi jual kue yang pent,pos
sadness,yaallah beri pacar baru nerimo gemati enggak pelit mau bayarin makan suka mengajak duluan enggak rewel biar sakit hatinya hilang amin,neg
sadness,iya maunya nikah lalaki nya nu manaaaaaaa kamu sih enak punya calon lah aku bantal guling mau dipeluk hamdalah,neg
sadness,ku prepare semaksimal mungkin pakai recehan khas anak sekolah macam aku aku orgnya enggak boongan kalo keluarga butuh yaudah aku kasih semua aku punya mereka janjiin bakal balikin ekspektasi kan kadang suka,neg
happy,inget jaman sd kelas 4an tiap pulang sekolah mampir rumahnya [username] buat main menonton meteor garden sama mamahnya ikut mandi sama makan baru pulang kalo di telepon mamah haha,pos
sadness,sebagai anggota komite medik rs tempat bekerja kadang membicarakan death case rapat komite medik membicarakan pasien meninggal perawatan rs [not] menyenangkan wlopun [not] pasien sendiri,neg
sadness,yaudah tuh mulai situ aku hopeless padahal niat aku tuh ngebahagiain diri aku sendiri usaha aku sendiri aku mikir siapa yang bakal ngewujudin wish aku tahun kecuali diri aku sendiri,neg
sadness,kelaperan stasiun beli paket es teh roti o duduk nyruput es teh padahal sebelah orang-orang sholat aku merasa syaitonirojim,neg
happy,nasip gue adek gue hampir sama sama-sama enggak niat daftar poltekkes hampir mau cabut pas mau tes ngasal isi jawaban enggak harapan mau masuk situ ujung2nya keterima [pos] cmn gue jurusan kesehatan lingkungan kebidanan,pos
happy,[hashtag] pas istirahat enggak jajan cuma pengin main bekel depan kelas main benteng bentengan lapangan haha btw i miss about,pos
sadness,salah seorang teman bertanya sakit mana sakit hati jika dapatkan rasa sakit sama patah hati rasa sakit mendapat tindakan dokter yakinlah [not] mengatakan iya dia meminta maaf mungkin ada pelajaran buat pahami sakit apa,neg
sadness,sedari tadi hidung meler terus waktu terawih tenggorokan rasanya sakit yaps memakan jadi mencair semuanya hehehe [url],neg
sadness,ngebahas travel sama sih eman membuka luka lama serangkaian luka bisa dibuat agen travel oknum2nya what the worst can happen you,neg
fear,banyak sebenarnya mau ceritain tapi takut baca jadi tertarik sini terutama perempuan because i sama kinda possessive bitch for these things,neg
sadness,ya gusti apaan coba lagi syantik menempel banget kepala emang manjaahh lagi pengin dimanjahhh emang cantik tapi [not] [not] cantik,neg
happy,mayoritas kakak kakaknya datang sepulang kerja pakai pakaian kerja terus terbayang tahun amin di posisi ternyata sudah sebesar,pos
fear,jam [not] nongol eh jam ditelponin bilangnya bersiap tkp kosan lantai kamar super gede lengang banget nungguin waswas sms pak saya jadi dijemput kan,neg
fear,ati2 sis [username] leptopku habis update terus restart malah jadi black screen pointernya muter2 terus enggak log restore enggak karena enggak sengaja kehapus,neg
fear,cuman bedanya sih memang adek gue suka sama bau2 kesehatan jadi memang agak niat lah lah gue memang asal daptar2 mana maklum lah pas masih takut kalau enggak kuliah berasa sih kuliah tempat [not] passion kesan nya kayak budak nilai,neg
happy,well ternyata punya bali nature lumayan awet baunya td sore iseng usap2 tangan terus ditempelin bantal ku tinggal pergi sejam jam eh baunya ninggal lumayan alternatif untukku sering wahing kena farfumm [url],pos
sadness,rt [username] dia suka mengopi [not] bersamamu dia suka jalan jalan [not] jalan denganmu dia suka apa yang kau suka dia [not] menyukaimu,neg
love,gue mendengarkan lagu-lagu zayn malik dulu gue benci banget sama doi gara-gara keluar 1d deh gayanya tengil semenjak rilis lagu pillow talk juga wqwq terus lanjut deh sekarang suka mendengarkan lagu-lagunya memang terkadang manusia sering menjilat ludah sendiri,pos
fear,hampir maghrib sih bapak supir cerita kalo feeling enggak enak banget aku carter mimpi kecelakaan begitu-gitu benar-benar takut kejadian intinya aku enggak dijemput repotin keluarga malu masa pesan travel enggak pintar,neg
love,ku tatap wajahmu pertama bertemu terasa bergetar jiwaku kau tersenyum padaku i love lu [hashtag] [username],pos
sadness,rangorang sibuk memikirkan nastar masih memikirkan bagaimana needle automatic microneedlingnya [not] datang apparently im [not] behind at kultur lebaran as if eating nastar is religous moment,neg
sadness,sedih mendengarkan lagu lagu sedih bukan liriknya musiknya untuk menemani malam karena ku yakin ku [not] tidur cepat malam,neg
fear,intisarinya [not] main hp samsek digojek geng even dekat rumah tinggal ngesot gila astagfirullahaladzim orang jaman sekarang tuh apa dilakuin hik,neg
sadness,kakinya diapakan sih harusnya ampun sakit banget nyeri orang rumah pada jengah kali aku aduh aduh mulu gara-gara serangan mendadak kaki,neg
sadness,hampir tahun jogja skrng packing perasaan kemarin cicil di bawa pulang tapi tetap berasa banyak padahal bajunya itu2 saja,neg
happy,senyum2 sendiri baca [hashtag] memang gue ngalamain rata-rata twit haha kayak suruh beli minyak tanah warung terus dirigenya ditendang2 pakai dengkul kaki,pos
happy,kagum sih sama she si younger tahan me badannya kecil kayak anak sekarang mimpin satu cabang besar isi orang cabangnya one of the best region banten,pos
sadness,[username] [username] salah satunya terutama pejabat negeri suka mencari cari kesalahan kelemahan pejabat lainnya [not] sama sama cari solusi bagaimana bangsa bisa maju berkarya,neg
sadness,udah habis tuh bpk kuomelin ya allah pak bpk yakin enggak jemput nih cuma feeling percaya tuh sama allah paak blablablaa tp bapanya bersikukuh lalu tinggallah daku sendiri tiada menemani kosan segede,neg
sadness,gabisa tidur males bongkarin tidur pakai jeans berharap segera pagi pagi tiba langsung naik bus pertama lewat depan kos koper2ku sampe malang kudu menangis takkusangka travel agent sedemikian busyuuk,neg
sadness,hati kecil selalu berkata jujur selalu membuat penyesalan apa dilakukan salah selalau mengingat bagai mana cara keluar zona kelam menuju kebenaran hidup pilihan berlaku baik pudar ketulusan,neg
happy,dapet driver [username] orang batak marga tampubolon nama depan disembunyikan seumuran udah deh jalan mengobrol ketawa ketawa serasa mengobrol sama sepupu sendiri halak hita dang adong matinya mauliate godang lae hu horas,pos
sadness,dari siang sekarang perut enggak karuan susah ngejelasin bagaimana sakitnya memang beda banget sama hamil pertama [not] merasai perut kencang kontraksi keram lainnya lebih mual di kocok2 level lebih parah,neg
sadness,kadang pulang cerita anak isteri habis menonton konser a b sih gratis sembari kerja tiap anaknya bertanya konser ina kelewatan sedih [hashtag],neg
sadness,aku [not] mampu mencegah hatiku [not] terus merindukanmu meski aku sadar rasa rindu hanya membuatku bertambah sakit,neg
happy,terima kasih bekerja keras kasih army musik berkualitas musik keren musik inspiratif musik menyembuhkan sehat selalu terus berkarya we love lu rm,pos
happy,habis sahur sembahyang subuh balek tidur bangun jam sampai ruangan jam kurang menit sptinya harus mengapresiasi diri sendiri dpet mandi seragaman pakai bedak sama gincu berjalan waktu menit,pos
happy,habis sahur sembahyang subuh balek tidur bangun jam sampai ruangan jam kurang menit sptinya harus mengapresiasi diri sendiri dpet mandi seragaman pakai bedak sama gincu berjalan waktu menit,pos
fear,sedihnya tuh sedang enggak tempat sampah jadinya menyampah di twitter maaf followerku [neg] btw aku bingung deh tadi nimbang terus pup 2x habis turun jadi ini timbangannya labil apa bagaimana,neg
love,aku hanyalah ciptaan tuhan [not] superhero malaikat aku bisa melakukan apa aku lakukan dek itulah aku anak nomor tiga murah hati aku mohon semoga kamu cepat tau dek,pos
fear,suami enggak dukung lahiran normal dari awal nyuruh sesar takut akunya enggak kuat melahirkan anak aku jadi takut bawaannya tp kalo dengar testimoni orang sc enggak yang bilang lebih enak normal,neg
sadness,terkejut diri kan lalu perut ku kruyukan akhirnya ku putuskan searching dimane foodcourt nya eh pas searching no signal breh tri ku thamrin tanabang [not] berfungsi samsek,neg
sadness,kesalahan malam tadi masak indomi sebungkus lalu merasa terlalu dikit masak satu bungkus terus sekarang enek sendiri lihatnya susah menahan napsu duniawi,neg
happy,empat tahun lalu orang orang hepi keterima kerja sekolah gue hepi nama gue nongol daftar [pos] [hashtag] [hashtag] foto [username] [url],pos
love,aku hanyalah ciptaan tuhan [not] superhero malaikat aku bisa melakukan apa aku lakukan dek itulah aku anak nomor tiga murah hati aku mohon semoga kamu cepat tau dek [hashtag],pos
happy,makan nasi padang senen kemudian menonton live music taman suropati malam mengobrol semuanya bisik2 ditelinga hehe baliknya naik transj mengobrol then he walk me home literally walk and talk sayangnya best date with cowok kurang tepat hehe [url],pos
sadness,[username] cibiru entah daya tariknya kencang banget sekarang lagi sayang sayangnya begitu tapi apa daya bentar mau enggak mau siap meninggalkan,neg
happy,waktu bertiga puluh dipilih sekitar orang mendaftar ya bagaimana enggak berasa bangga workshop kami diajar fajar arcana agus noor semo gumira ajidarma [hashtag] [hashtag] foto [username] [url],pos
fear,mengistirhatkan badan penting saat hendak istirahat teringat tugas [not] kunjung kelar akhirnya bangun duduk depan laptop mendengarkan radio tinggal menulis nya mikir mana begitulah,neg
sadness,westerima kenyataan mbah anak lanange lebih kelihatan muda menawan tegap gagah ketimbang suaminya cemburuuuuu suami merasa anak lanange lebih sering dibanggakan pada suamine dewe,neg
sadness,pernah enggak kalian merasai dulu kalian pernah sangat menginginkan berjuang mati2an buat dapetinnya tapi suatu kalian berhadapan sangat dekat hal tersebut dan tatap dalam2 lalu terlintas pikiran wait kayaknya sekarang aku enggak mau lagi deh,neg
fear,alergi apa coba kok jadi bintik bintik begini kata makan ikan tuna apa karena cuaca terlalu panas kali uucchhh tersiksa kena garukan,neg
sadness,tadi raacha bm tomyam nya tbtb mas2nya nyiapin meja bilang kok mukanya kayak enggak asing sering kesini wkwkwk mas nya tau,neg
sadness,lost 3kg a month gara-gara pekerjaan cukup bikin stres padahal zaman kuda susah banget nurunin sekilo doang daku tersenyum perih [url],neg
happy,so yeah empat tahun akhirnya bareng bareng menerbitkan buku kumpulan cerpen sendiri judulnya [hashtag] buku diterbitkan [username] format fisik e book [hashtag] [url],pos
happy,duh sumpe mengakak hahaha jaman kalo ngetweet terus kelihatan via blekberi lo masuk kategori anak gaul tingkat international duh susah sih kalo knalpot dikasi nyawa mah jadinya,pos
happy,[username] [username] terima kasih banget pak presidenku n kabinet hsl kinerja mulia nkri [not] dipandang enteng semoga tetap jaga n terjaga warsan tersebut,pos
happy,kemarin buku [hashtag] sempat twit mas agus noor tagar [hashtag] nya seneng lihatnya biarpun gue anak murtad deh sejuta tahun lamanya enggak menulis fiksi [hashtag] [url],pos
sadness,aku kasihan sama mama hulk ijo bah membesarkan anak bahkan enggak punya nyali shg pakai akun anonim badan besar otak kosong [url],neg
happy,bgsd gue ngakak malem2 nonton ini anjir serius ini qalqalahnya mantep banget astagaaaaaa receh banget guaaaa [url] via [username],pos
sadness,keinginanku membeli itu seketika terhenti kalimat emang punya duit cuma nyokap doang bisa mengomong karena bagaimana kan beli pakai uang jajan siapa,neg
sadness,iya aku baru ingat dulu pernah lelah menunggu aku menganggapnya teman saat aku lelah menunggumu kembali memelukku,neg
happy,bun aku bantuin nempatin es buah tumben banget ah kamu mau ngisi paling banyak gelas kamu kan ehee bunda tau [url],pos
sadness,apapun terjadi aku [not] menjadi seorang selalu bersedih kalo memang mungkin [not] menginginkan mu mungkin dia luar sana yang masih menginginkan mu,neg
happy,[username] [username] terima kasih aku happy banget tadi meskipun aku muntah tadi sempat kesedak aku happy banget [hashtag],pos
happy,jadi hampir seminggu mencari jam tanggan cocok gue cocok gue mau enggak mau mau guenya enggak mau trus akhirnya selalu menyerah pilihan gue huhu macii terus dia pilih abu2 gue pilih hitam warna enggak couple gapapa terus dia bilang yaudah hitam,pos
happy,my favorite song albums terimakasih nambawan terimakasih dynamic duo terimakasih gray oppa terimakasih semuanya lagunya membuatku mood booster kerjain skripsishit [hashtag] [hashtag] [url],pos
sadness,wktu jaman sekolah kalau laki-laki suka boro-boro mau menanggapi ada malu nya meminta ampun tuh laki malah musuhin tp bocah jman sekarang jomblo bentar galau nya meminta ampun bagaimana kalau kayak gua jomblo tahun [hashtag],neg
happy,model kecil asal halal bakal beli bakal ada order pas keliru bakal ada saja jujur lu kata siapa ndri [not] tau banget gue ngalamin sendiri jualan pulsa kuoat internet ribu doang sekarang ketutup ongkos gue buat pp kerja,pos
sadness,menamai lupa memaknai memenangkan enggan menenangkan mendewakan [not] saling mendewasakan mencintai gemar mengintai akhirnya memutuskan putus,neg
sadness,apabila kamu [not] dianggap [not] merasa kamu invisible merasalah intangible seenggaknya kamu tetap berharga meskipun [not] berwujud [hashtag] [hashtag],neg
happy,jodoh kalau waktunya akan ketemu minggu lalu bli datang bawain kain hari emak pulang membawa kebaya bordir yang dikasih kegirangan sekarang jadi punya sepasang baju cantik [url],pos
happy,aku merasa [not] ditanggapi akun terkait aku putuskan report feed tersebut pihak instagram well hari juga feed aku report dihapus pihak ig im happy because instagram concern about copyright issue,pos
happy,akhir akhir banyak ketemu orang orang baik padahal umur masih muda masyaallah ibadahnya luar biasa aku waktu ukur segitu mengapai sibuk sama oppa korea,pos
sadness,ada berita pendeta ngebunuh anak angkatnya kalo enggak salah pun korban kondisi hamil dibunuh diperkosa dulu miris kali,neg
sadness,adaa dimana memang lelah perjuangan satu tujuan [not] memperlihatkan keterbukaan lebih baik memilih mundur menggapai tujuan lainnya,neg
sadness,penyakit andalan jaman sama sekarang pinggang encok antara salah tidur kurang minum air putih sudah tanggal hitung kalender,neg
sadness,e btw tumblr benar-benar blokir buat indonesia [neg] setelah berbulan bulan akhir nya app nya benaran kagak di buka ngiteeeerr mulu,neg
sadness,tak yakin ku kan mampu hapus rasa sakitku ku selalu perjuangkan cinta namun apa salahku hingga ku [not] layak dapatkan kesungguhanmu,neg
sadness,kadang suka bingung sama orang seluruh hidupnya habiskan berdebat memperdebatkan sebenarnya sepele buat itu hal yang pantas diperdebatkan serahlau gue cuman terngowoh,neg
